XRQ_gene_name	XRQ_start	XRQ_end	Bract.rpkm	Corolla.rpkm	Ligule.rpkm	Ovary.rpkm	Pollen.rpkm	Seeds.rpkm	Stamen.rpkm	Stem.rpkm	Pistil.rpkm	412_gene_name	start	end	chr	XRQ_chr
HanXRQChr13g0405811	107948091	107962026	2.96	1.32	1.5	0.5	0.12	2.94	1.35	4.38	0.73	Ha412HOChr13g0606811	99251667	99265949	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0405821	107963514	107973477	5.57	8.16	11.85	6.52	0.15	6.44	4.18	11.56	7.76	Ha412HOChr13g0606801	99240143	99250118	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0405841	108049705	108057039	6.59	0.88	0.92	0.16	0.02	0.26	1.02	12.73	0.83	Ha412HOChr01g0034041	131528430	131542667	Ha412HOChr01	HanXRQChr13
HanXRQChr13g0405851	108057090	108059576	39.08	19.27	23.1	17.43	0.04	9.22	9.19	27.9	10.77	Ha412HOChr01g0034051	131541926	131544841	Ha412HOChr01	HanXRQChr13
HanXRQChr13g0405891	108101671	108103230	0.37	0.1	0.66	0	0	0.4	0	0.33	0.14	Ha412HOChr01g0034091	131605502	131607061	Ha412HOChr01	HanXRQChr13
HanXRQChr13g0405911	108149508	108158974	2.07	0.72	1.8	1.05	0.01	1.08	0.65	5.41	1.11	Ha412HOChr01g0034111	131658984	131668446	Ha412HOChr01	HanXRQChr13
HanXRQChr13g0405941	108199261	108200417	6.05	3.94	9.91	2.1	0.07	2.7	2.46	17.85	2.23	Ha412HOChr01g0034131	131708278	131709988	Ha412HOChr01	HanXRQChr13
HanXRQChr13g0405951	108208416	108214878	15.64	8.26	11.6	9.35	0.76	23.46	8.06	16.06	13.96	Ha412HOChr01g0034151	131717906	131724362	Ha412HOChr01	HanXRQChr13
HanXRQChr13g0405961	108227492	108236472	2.99	4.29	7.24	7.91	0.03	16.85	2.57	6.85	3.17	Ha412HOChr01g0034171	131732491	131741464	Ha412HOChr01	HanXRQChr13
HanXRQChr13g0405991	108275753	108281442	0.23	3.91	0.53	1.81	0.05	0.6	0.75	0.25	0.85	Ha412HOChr01g0034241	131781934	131788039	Ha412HOChr01	HanXRQChr13
HanXRQChr13g0406021	108311684	108313830	5.98	10.43	72.14	18.64	0.56	4.45	16.99	8.26	58.67	Ha412HOChr01g0034261	131828890	131831050	Ha412HOChr01	HanXRQChr13
HanXRQChr13g0406051	108562710	108570911	16.67	1.42	6.12	3.07	0.27	0.13	0.27	2.05	0.08	Ha412HOChr11g0488051	20310538	20333681	Ha412HOChr11	HanXRQChr13
HanXRQChr13g0406061	108666815	108684604	4.32	2.55	1.21	0.07	0.01	0.06	0.24	0.3	0.3	Ha412HOChr11g0488131	20416943	20429752	Ha412HOChr11	HanXRQChr13
HanXRQChr13g0406151	108917450	108919822	0.29	3.19	3.57	1.02	0	0.28	0	0.21	0.49	Ha412HOChr13g0607971	103254859	103257231	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0406171	109003276	109005651	8.07	1.11	0.95	1.02	0	1.06	0.32	7.78	0.58	Ha412HOChr13g0608001	103341306	103343681	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0406191	109099312	109102608	94.71	34.51	178.89	42.22	0.29	16.61	24.83	158.38	26.6	Ha412HOChr13g0608021	103452357	103455617	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0406211	109268847	109269995	0.16	0.1	2.03	0.74	0	1.6	0.05	1.61	0.81	Ha412HOChr13g0608051	103635919	103637241	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0406241	109780851	109791221	0.22	0	0.02	0	0	0.02	0.18	0.03	0.1	Ha412HOChr09g0401881	134880113	134890526	Ha412HOChr09	HanXRQChr13
HanXRQChr13g0406261	109919837	109925373	7.07	11.74	14.44	3.2	0.07	1.27	4.84	24.03	6.55	Ha412HOChr09g0401911	135048755	135054387	Ha412HOChr09	HanXRQChr13
HanXRQChr13g0406281	110549960	110551210	0.04	0.03	0	0.17	0	7.16	0.07	0	0	Ha412HOChr13g0608161	104717393	104718643	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0406301	110592947	110597312	4.34	2.57	42.36	6.48	0.01	3.06	6.37	16.45	18.56	Ha412HOChr13g0608151	104668667	104672983	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0406331	110820622	110826299	0	0	0	0	0	0.05	0	0	0.02	Ha412HOChr13g0608221	104867243	104873933	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0406371	110987248	110993319	19.96	48.96	14.32	49.63	0.48	27.84	51.51	15.47	38.13	Ha412HOChr13g0608281	105042615	105048619	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0406391	111014873	111018448	10.31	3.18	8.18	0.22	0.09	3.25	0.67	4.94	2.01	Ha412HOChr13g0608311	105070120	105073728	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0406431	111035293	111040868	19.69	37.71	26.05	28.37	0.01	5.9	3.93	14.71	24.68	Ha412HOChr13g0608361	105090540	105096112	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0406441	111075239	111079100	4.04	1.33	3.22	1.11	0.07	1.82	1.3	5.54	1.06	Ha412HOChr13g0608371	105130490	105134346	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0406461	111090639	111101912	20.45	9.13	23.67	4.98	249.95	14.33	16.97	26.88	10.25	Ha412HOChr13g0608391	105145931	105157544	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0406471	111102111	111109476	4.28	7.25	3.9	6.14	0.03	30.47	0.93	11.33	6.45	Ha412HOChr13g0608401	105157752	105165106	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0406481	111128232	111137821	9.63	5.8	16.08	1.61	0.06	7.96	2.59	12.02	5.55	Ha412HOChr13g0608411	105183162	105192945	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0406501	111254302	111261551	9.33	1.83	5.27	4.14	0.08	26.47	25.75	16.24	11.09	Ha412HOChr13g0608431	105320547	105327728	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0406511	111549197	111550015	0	0	0	0	0	0.06	0	0.49	0	Ha412HOChr13g0608461	105569409	105570227	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0406521	111643913	111647103	8.44	6.34	7.7	6.42	0.19	10.64	3.38	7.96	8.78	Ha412HOChr13g0608491	105669142	105672203	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0406531	111649517	111650883	12.91	24.5	8.18	19.16	0	4.44	2.19	12.59	15.98	Ha412HOChr13g0608511	105674720	105676092	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0406541	111653135	111656508	1.28	1.64	3.06	0.72	0.14	2.89	1.14	4.79	1.07	Ha412HOChr13g0608521	105678334	105681703	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0406551	111665046	111668406	16.1	5.72	14.75	2.62	0.01	9.38	0.94	11.25	2.79	Ha412HOChr13g0608531	105690249	105693629	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0406571	111754668	111755564	0.06	0	0	6.84	0	254.2	0	0	0.1	Ha412HOChr13g0607871	103094419	103095315	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0406581	111776590	111777777	0.22	0	0.02	35.24	0	1341.76	0.36	0.04	0	Ha412HOChr13g0607861	103072210	103073389	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0406591	111960447	111970608	3.77	2.68	4.82	1.74	0.04	3.78	1.28	8.74	1.86	Ha412HOChr13g0607831	102866612	102876610	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0406601	111970686	111974057	0.04	0.57	0.74	0	0.02	0.04	0.31	4.75	0.14	Ha412HOChr13g0607821	102863064	102866431	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0406611	112029372	112034045	128.16	253.65	75.17	276.34	1.52	147	335.82	94.98	224.45	Ha412HOChr13g0607811	102803404	102808074	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0406621	112065422	112071464	6.15	2.66	9.37	0.45	0.05	0.14	0.23	6.74	1.33	Ha412HOChr13g0608871	106707977	106714225	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0406631	112106765	112114215	0.38	0.72	3.81	1.63	0	0.81	0.58	1.38	0.98	Ha412HOChr13g0608851	106673954	106681412	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0406661	112149514	112156450	9.76	3.48	13	3.52	0.01	4.24	2.18	13.74	3.95	Ha412HOChr13g0608821	106626325	106633257	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0406671	112232212	112235079	0.37	0.33	0.41	1.52	0.15	2.6	4.03	0.36	0.72	Ha412HOChr13g0608811	106547362	106550224	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0406681	112238152	112238988	0.07	0.15	0.21	1.12	0	0.4	0.37	0.31	0.19	Ha412HOChr13g0608801	106543453	106544284	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0406691	112242420	112246819	0.51	0.34	1.96	0.3	0.04	1.32	0.24	1.28	0.57	Ha412HOChr13g0608791	106535632	106540014	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0406701	112307983	112311792	1.21	0.94	5.57	1.18	0.01	2.49	0.22	3.56	0.63	Ha412HOChr13g0608771	106470242	106473408	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0406731	112346513	112352543	2.96	0.93	4.31	0.35	0.02	0.95	0.34	1.74	0.91	Ha412HOChr13g0608741	106429588	106435611	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0406741	112378637	112384981	39.03	24.22	19.96	17.35	16.46	8.63	28.55	36.69	21.29	Ha412HOChr13g0608721	106396733	106403484	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0406751	112386965	112388847	0.71	1.38	5.22	14.38	0.03	5.01	0.53	6.19	5.23	Ha412HOChr13g0608711	106392804	106394680	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0406761	112390544	112396053	96.21	3.06	6.75	4.7	1.22	16	3.38	23.2	7.17	Ha412HOChr13g0608691	106385598	106391096	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0406801	112562188	112574904	1.05	0.49	1.43	0.41	0.01	0.67	0.01	1.28	0.65	Ha412HOChr13g0608891	106792825	106805537	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0406811	112604778	112607503	8.23	6.96	3.82	14.3	0.01	4.55	3.63	2.95	9.9	Ha412HOChr13g0608901	106836267	106838550	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0406821	112715404	112715601	0	0	0	0	0	0	0	0	0	Ha412HOChr13g0608921	106916298	106916495	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0406851	112884750	112898299	31.73	24.03	18.34	14.69	0.36	13.72	11.6	21.24	12.98	Ha412HOChr13g0608951	107089496	107103385	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0406881	113143406	113143882	0	0	0	0	0	0	0	0	0	Ha412HOChr13g0608541	105746489	105746965	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0406891	113339550	113342412	1.6	1.28	1.69	1.26	2.99	4.57	6.08	2.93	1.11	Ha412HOChr13g0608561	105952260	105955115	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0406901	113450233	113455580	8.57	1.97	7.31	1.49	0.13	3.25	2.02	8.75	2.76	Ha412HOChr13g0608591	106067985	106073489	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0406911	113457992	113465026	13.16	5.58	10.76	3.57	0.07	10.4	1.88	15.34	3.33	Ha412HOChr13g0608601	106075887	106082934	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0406921	113506237	113508429	0	0	0.05	0.72	174.2	0	1.96	0.01	0.78	Ha412HOChr13g0608611	106124147	106126329	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0406931	113529553	113535541	3.47	1.47	3.81	0.62	0.04	2.85	1.04	6.55	1.38	Ha412HOChr13g0608621	106147133	106153227	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0406941	113539725	113542010	0.65	0.05	0.05	0	0.01	0.23	0.15	0.07	0.57	Ha412HOChr13g0608641	106157395	106159813	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0406951	113542831	113544632	0	5.17	0.03	4.71	0.42	0.07	819.21	0.02	20.65	Ha412HOChr13g0608651	106160642	106162436	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0406961	113789012	113797739	1.93	0.45	0.45	0.11	0.52	0.21	4.45	1.49	0.61	Ha412HOChr13g0609011	107414557	107422120	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0406971	113861630	113865166	22.17	1.95	9.64	3.17	0.26	7.11	7.33	17.47	14.23	Ha412HOChr13g0609021	107486269	107489546	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0407021	113900473	113902189	238.94	116.44	69.01	5.04	0.1	0.68	5.87	71.6	85.1	Ha412HOChr13g0609091	107525341	107527076	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0407041	113921457	113924719	2.07	2.71	3.25	2.61	0.05	0.75	1.67	5.59	1.48	Ha412HOChr13g0609131	107546512	107549762	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0407051	113999092	114000210	16.05	94.38	461.92	373.4	0.09	37.02	39.09	104.61	275.28	Ha412HOChr14g0678441	164662383	164663925	Ha412HOChr14	HanXRQChr13
HanXRQChr13g0407071	114054549	114056856	0.11	0.68	3.65	0.36	0.02	0.61	0.33	0.95	0.77	Ha412HOChr14g0678461	164717718	164720248	Ha412HOChr14	HanXRQChr13
HanXRQChr13g0407091	114136007	114140994	0.13	0.03	0.18	0.15	0.03	0.41	0.06	0.15	0.11	Ha412HOChr14g0678491	164806600	164811568	Ha412HOChr14	HanXRQChr13
HanXRQChr13g0407161	114332906	114337532	0.99	0.27	2.16	0.29	0	0.12	0.09	0.67	0.21	Ha412HOChr03g0128481	149899106	149903714	Ha412HOChr03	HanXRQChr13
HanXRQChr13g0407181	114539271	114543119	2.93	2.02	3.84	1.46	0.16	6.07	1.51	7	2.25	Ha412HOChr03g0128511	150106291	150110134	Ha412HOChr03	HanXRQChr13
HanXRQChr13g0407191	114549239	114552320	0	0	0.03	0.06	0	0.08	0.02	0.13	0	Ha412HOChr03g0128521	150115866	150119070	Ha412HOChr03	HanXRQChr13
HanXRQChr13g0407201	114580587	114584480	0.04	0	0	0.5	0	74.79	0.02	0.18	0	Ha412HOChr14g0662951	121642686	121646603	Ha412HOChr14	HanXRQChr13
HanXRQChr13g0407211	114588902	114592809	1.16	0.37	1.02	0.43	0.19	1.43	1.18	1.72	1.08	Ha412HOChr14g0662961	121651049	121653311	Ha412HOChr14	HanXRQChr13
HanXRQChr13g0407221	114734006	114736683	4.6	7.73	1.77	19.64	0.01	17.02	2.83	27.46	3.55	Ha412HOChr11g0509171	117933866	117936539	Ha412HOChr11	HanXRQChr13
HanXRQChr13g0407241	115344823	115347092	68.47	0	0.28	2.04	0	56.12	3.56	48.86	0.1	Ha412HOChr13g0609351	109212278	109214540	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0407261	115603016	115604311	0	0	0	0	0	0	0	0.01	0	Ha412HOChr03g0098641	24445695	24447255	Ha412HOChr03	HanXRQChr13
HanXRQChr13g0407271	115604658	115616885	0	0	0	0	0.02	0	0	0.03	0	Ha412HOChr03g0098661	24456085	24459565	Ha412HOChr03	HanXRQChr13
HanXRQChr13g0407291	115967976	115978918	3.16	3.49	5.28	2.66	0.28	3.47	2.02	3.61	2.9	Ha412HOChr13g0609421	109864804	109876019	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0407301	115999022	116001884	559.33	601.01	195.03	125.3	0.21	0.41	6.77	171.83	88.25	Ha412HOChr13g0609411	109841085	109844165	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0407311	116124400	116136229	0.96	0.76	2.08	0.63	20.57	1.06	3.53	2.79	0.64	Ha412HOChr13g0609381	109718189	109730158	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0407321	116629639	116631445	0.75	1.6	2.88	2.8	0	69.44	0.05	0.08	0.16	Ha412HOChr13g0609311	108429558	108431358	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0407361	116996112	116998738	3.03	1.73	1.96	2.82	0.01	2.71	0.64	3.75	2.83	Ha412HOChr13g0609261	108226852	108229486	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0407381	117023676	117025968	3.69	3.03	1.56	2.2	0	2.94	0.61	3.35	1.99	Ha412HOChr13g0609241	108199631	108202116	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0407421	117446409	117451304	16.05	5.33	12.73	3.91	0.18	14.49	2.86	16.5	3.6	Ha412HOChr13g0609171	107734538	107739706	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0407471	117637379	117644607	5.69	12.26	13.76	4.23	0.02	1.76	4.15	87.09	3.64	Ha412HOChr05g0231811	150885869	150893142	Ha412HOChr05	HanXRQChr13
HanXRQChr13g0407501	117798109	117803944	7.41	1.86	7.17	1.76	0.16	3.81	1.99	8.81	3.02	Ha412HOChr13g0609541	111324923	111330757	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0407511	117859430	117862168	0.72	1.03	0.24	2.39	0	0.71	92.16	1.72	0.7	Ha412HOChr13g0609531	111264171	111266905	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0407531	118399521	118399880	77.79	19.87	5.35	39.35	0.05	9.32	7.73	42.51	22.97	Ha412HOChr13g0609461	110504273	110504632	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0407541	118445395	118445901	0.75	0.23	0.12	2.09	0.02	0.18	1.09	8.15	0.18	Ha412HOChr13g0609451	110458138	110458793	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0407571	118574004	118579057	48.96	31.76	35.17	62.44	0.52	55.78	29.15	2.88	60.83	Ha412HOChr13g0609571	111481769	111486814	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0407581	118731206	118737588	0.97	0.93	1.38	0.34	3.31	1.99	15.74	2.83	0.79	Ha412HOChr13g0609581	111614996	111620356	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0407591	118742265	118744352	5.87	1.49	1.05	1.15	0	1.64	1.02	7.44	0.65	Ha412HOChr13g0609591	111626343	111628430	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0407611	118860626	118868544	1.25	0.65	1.41	0.23	0.77	0.58	0.5	4.18	0.61	Ha412HOChr13g0609611	111743793	111751684	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0407621	118869061	118872952	12.31	3.02	11.85	4.48	0.2	9.7	2.53	16.39	14.18	Ha412HOChr13g0609631	111752229	111756126	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0407631	118888837	118889978	101.66	39.85	101.46	308.18	1.98	159.82	94.38	86.32	96.55	Ha412HOChr13g0609641	111772005	111773172	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0407651	118964133	118974397	0.27	0.18	0.22	0.23	0	0.27	0.34	2.75	0.08	Ha412HOChr13g0609661	111859490	111869753	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0407661	118976393	118981817	0.11	0	0.34	0.15	0	0.12	0.42	6.17	0.16	Ha412HOChr13g0609671	111871752	111877166	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0407681	119244047	119248288	2.95	0.2	0.15	0.43	3.94	0.01	11.96	0.11	0.42	Ha412HOChr13g0609701	112288795	112293025	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0407691	119271765	119273150	0.42	1.53	15.56	11.42	0.05	10.15	1.88	24.84	6.21	Ha412HOChr13g0609711	112316509	112317967	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0407701	119273201	119280744	0.08	0.19	0.18	0.06	5.15	0.09	10.36	0.14	0.45	Ha412HOChr13g0609721	112317899	112325712	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0407731	119298770	119300718	0	0.42	0	0.63	16.97	0.01	95.37	0	2.37	Ha412HOChr13g0609771	112343740	112345681	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0407741	119374890	119382690	3.91	2.79	4.12	4.63	0.02	4.04	2.56	4.87	3.27	Ha412HOChr13g0609781	112420231	112428025	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0407761	119504760	119505404	181.81	117.99	34.54	166.21	0.33	17.82	13.79	66.46	36.84	Ha412HOChr13g0609801	112550601	112551245	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0407771	119530913	119535688	1.14	0.96	0.8	0.67	0.02	4.58	0.72	1.17	1.15	Ha412HOChr13g0609811	112596354	112601331	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0407781	120084097	120085363	0.49	9.76	18.57	69.95	0.02	1.58	5.79	54.21	12.9	Ha412HOChr16g0777211	133562907	133564255	Ha412HOChr16	HanXRQChr13
HanXRQChr13g0407791	120174843	120177217	20.37	18.12	34.35	44.67	0.01	17.34	6.15	18.05	13.4	Ha412HOChr16g0777221	133660014	133663044	Ha412HOChr16	HanXRQChr13
HanXRQChr13g0407811	120295133	120297737	16.28	4.61	48.25	2.59	0	4.59	0.81	8.13	19.71	Ha412HOChr16g0777261	133809950	133812544	Ha412HOChr16	HanXRQChr13
HanXRQChr13g0407851	120509635	120514031	8.5	3.19	2.33	4.37	0.12	14.3	4.17	7.8	3.36	Ha412HOChr02g0052041	16024624	16029280	Ha412HOChr02	HanXRQChr13
HanXRQChr13g0407861	120516622	120521514	3.66	0.33	1.82	0.71	0.02	2.01	0.41	3.15	0.76	Ha412HOChr02g0052031	16017136	16021141	Ha412HOChr02	HanXRQChr13
HanXRQChr13g0407871	120534652	120536498	0	0	0	0	3.09	0	0.19	0	0.01	Ha412HOChr02g0052021	15897537	15899397	Ha412HOChr02	HanXRQChr13
HanXRQChr13g0407881	120537424	120538352	0	0	0	0	2.83	0	0	0	0.03	Ha412HOChr02g0052011	15875974	15876881	Ha412HOChr02	HanXRQChr13
HanXRQChr13g0407891	120539938	120544616	4.88	1.78	1.33	3.66	0.04	6.56	1.44	5.91	2.47	Ha412HOChr02g0052001	15869710	15874378	Ha412HOChr02	HanXRQChr13
HanXRQChr13g0407901	120584102	120590825	3.85	2.94	3.35	4.99	0.2	9.4	7.62	4.72	5.07	Ha412HOChr02g0051991	15820598	15827315	Ha412HOChr02	HanXRQChr13
HanXRQChr13g0407911	120594717	120599653	0.37	0.32	1.04	0.6	2.38	0.26	0.92	1.65	0.34	Ha412HOChr02g0051981	15811498	15816700	Ha412HOChr02	HanXRQChr13
HanXRQChr13g0407931	120765717	120771086	7.64	2.9	5.13	2.95	0.07	5.22	0.93	9.33	3.85	Ha412HOChr13g0611771	121111339	121116704	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0407941	120784864	120786496	0.95	5.08	6.15	11.88	0	1.55	0.3	11.14	1.43	Ha412HOChr13g0611781	121130484	121132117	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0407951	120830957	120832176	3.97	3.56	17.9	14.74	0.37	3.04	2.73	9.92	3.3	Ha412HOChr13g0611801	121185693	121186907	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0407961	121138127	121140988	3.66	2.79	6.04	0.18	0.58	0.18	0.51	3.77	19.74	Ha412HOChr13g0610751	117099015	117101868	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0408001	121426517	121427849	0	0.39	0	0	0	0	0	0	0	Ha412HOChr13g0610711	116815511	116816558	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0408011	121481901	121483590	30.47	32.95	11.89	0.89	0.04	0.02	1.64	25.7	2.24	Ha412HOChr13g0610681	116759189	116760871	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0408021	121483893	121489379	0.14	0.36	1.5	0.98	0.03	0.34	0.42	6.06	0.5	Ha412HOChr13g0610671	116753507	116758452	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0408031	121508303	121511090	21.49	37.51	23.95	17.51	0.06	8.12	3.68	9.75	27.82	Ha412HOChr13g0610661	116729342	116732062	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0408051	121667988	121670426	133.52	58.43	133.14	90.56	0.44	103.74	20.55	99.2	102.64	Ha412HOChr13g0610631	116558099	116560505	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0408081	122019396	122029054	2.05	0.79	1.38	1.31	0.01	0.22	0.28	3.66	1.1	Ha412HOChr13g0610351	115558567	115568369	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0408101	122453145	122457393	1.4	0.38	0.37	0.06	0.02	1.82	0.02	0.18	0.19	Ha412HOChr13g0610261	115046051	115050534	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0408121	122563940	122567105	22.74	18.54	32.27	5.65	0.1	4.72	1.63	20.56	4.67	Ha412HOChr13g0610781	117335826	117338988	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0408131	122685517	122689419	18.92	2.39	3.51	10.08	0	0.38	1.15	30.61	2.06	Ha412HOChr13g0610811	117473924	117478162	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0408151	122860085	122863070	5.09	3.73	5.33	3.76	0.06	15.2	1.1	5.74	4.44	Ha412HOChr13g0610871	117885297	117888273	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0408161	122877913	122886210	3.53	5.06	3.52	3.2	0.16	1.08	3.35	9.8	3.82	Ha412HOChr13g0610861	117862158	117870446	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0408181	123203516	123206585	303.31	172.78	278.45	685.89	12.65	311.9	250.18	359.6	432.53	Ha412HOChr13g0610361	115694247	115697324	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0408221	123574815	123578882	2.09	0.76	0.29	1.23	0.02	1.02	0.69	4.6	2.94	Ha412HOChr13g0610461	116087090	116091147	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0408231	123604658	123607998	7.12	5.55	17.3	2.96	0.13	1.96	2.19	11.82	5.5	Ha412HOChr13g0610471	116116934	116120263	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0408241	123625783	123629327	3.03	1.35	4.53	1.79	0	9.07	1.07	7.03	2.87	Ha412HOChr13g0610481	116138057	116141597	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0408251	123646366	123657075	1.43	2.31	4.15	0.77	0.03	0.49	0.21	2.52	0.25	Ha412HOChr13g0610501	116158647	116169701	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0408261	123659749	123663824	0.38	0.15	0.9	0.47	0.02	0.19	0.12	1.05	0.04	Ha412HOChr13g0610511	116172342	116176417	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0408271	123665664	123669634	3.88	7.23	4.76	4.91	0.06	12.31	11.83	6.03	7.75	Ha412HOChr13g0610521	116178257	116182202	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0408281	123670503	123676080	0.7	0.78	2.32	0.37	0.1	1.16	0.96	2.77	0.65	Ha412HOChr13g0610531	116183345	116188913	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0408291	123700610	123707883	1.5	1.05	0.89	1.59	0.01	1.05	0.51	1.49	1.45	Ha412HOChr13g0610541	116213287	116220657	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0408301	123764851	123771033	4.48	0.81	5.44	1.13	0.06	2.41	1.68	5.89	0.76	Ha412HOChr13g0611251	119188115	119194498	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0408331	124060130	124061903	2.36	3.08	5.3	1.58	0.04	1.06	1.54	9.25	1.87	Ha412HOChr13g0611161	118878201	118882808	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0408351	124070627	124074531	103.32	2.2	2.79	2.15	1.26	10.33	49.54	83.6	3.03	Ha412HOChr13g0611141	118868617	118872518	Ha412HOChr13	HanXRQChr13
HanXRQChr13g0408361	124221953	124225579	2.99	3.1	3.3	1.86	0.05	0.66	2.65	14.46	2.99	Ha412HOChr13g0611001	118387738	118390127	Ha412HOChr13	HanXRQChr13
